,1. open,2. high,3. low,4. close,5. volume
2013-05-17,208.9999,209.98,205.68,209.29,7100.0
2013-05-10,195.0,208.64,195.0,208.6,8072.0
2013-05-03,196.15,200.39,188.0,195.0,12100.0
2013-04-26,195.31,199.3,194.0201,196.53,5900.0
2013-04-19,189.07,200.41,189.01,198.6,9000.0
2013-04-12,187.2,190.19,186.5,190.19,6500.0
2013-04-05,192.28,194.95,186.37,186.37,14300.0
2013-03-28,202.65,203.6,189.48,191.99,13400.0
2013-03-22,199.51,204.093,196.7,200.63,6814.0
2013-03-15,203.5,203.5,196.1,199.51,7500.0
2013-03-08,201.4,206.19,199.54,205.49,5500.0
2013-03-01,203.44,203.73,195.47,201.76,8200.0
2013-02-22,210.0,210.0,198.47,200.68,7700.0
2013-02-15,206.01,210.99,206.01,209.84,2566.0
2013-02-08,198.53,203.5,195.45,203.17,6800.0
2013-02-01,198.13,204.09,198.0,200.4,7700.0
2013-01-25,188.11,199.509,188.11,199.44,6000.0
2013-01-18,190.06,191.29,186.0,188.01,34400.0
2013-01-11,194.95,194.95,187.0,191.57,8200.0
2013-01-04,190.13,205.5,190.13,194.95,12800.0
2012-12-28,196.19,200.98,190.4,190.4,7300.0
2012-12-21,189.05,198.5299,185.16,195.25,30400.0
2012-12-14,196.24,198.69,189.11,190.125,8300.0
2012-12-07,197.59,198.45,193.8,196.95,9100.0
2012-11-30,198.89,202.05,196.67,197.59,11100.0
2012-11-23,193.56,209.4,193.56,198.0,5600.0
2012-11-16,194.6,200.0,187.4601,191.65,10400.0
2012-11-09,200.67,200.85,188.23,194.6,9600.0
2012-11-02,202.93,205.7,200.1,201.9,4300.0
2012-10-26,201.07,207.89,200.13,204.0,3700.0
2012-10-19,202.68,207.67,198.58,199.56,8000.0
2012-10-12,220.55,220.55,201.61,201.61,7650.0
2012-10-05,221.5,223.0,217.025,220.55,6500.0
2012-09-28,216.11,226.54,216.11,221.5,12900.0
2012-09-21,217.4,219.33,211.5,219.33,8100.0
2012-09-14,218.36,219.97,214.0,217.8,8100.0
2012-09-07,215.95,220.99,215.95,220.51,6800.0
2012-08-31,219.31,226.989,216.56,217.16,5800.0
2012-08-24,218.0,225.83,217.22,223.56,7100.0
2012-08-17,217.86,219.93,212.0,218.81,5100.0
2012-08-10,223.96,223.96,214.26,218.29,6200.0
2012-08-03,212.0,223.95,206.0,223.95,11400.0
2012-07-27,203.53,214.01,203.01,213.5,8300.0
2012-07-20,213.49,213.49,202.01,207.0,16400.0
2012-07-13,206.99,213.88,206.0,213.79,9300.0
2012-07-06,205.85,208.44,203.08,207.0,6200.0
2012-06-29,203.89,205.85,199.75,204.98,5700.0
2012-06-22,195.78,203.87,195.78,202.0,25600.0
2012-06-15,205.33,205.33,197.77,199.65,18200.0
2012-06-08,202.6,213.98,202.0,207.06,16700.0
2012-06-01,201.0,205.0,197.75,200.53,18400.0
2012-05-25,228.32,231.13,202.4,202.4,18000.0
2012-05-18,229.65,234.3,227.082,228.08,17900.0
2012-05-11,228.9,235.7,226.0,231.68,14000.0
2012-05-04,230.0,232.0,225.82,229.3,13000.0
2012-04-27,217.01,235.0,216.2,231.02,40200.0
2012-04-20,211.91,219.21,208.95,219.21,11300.0
2012-04-13,209.52,216.8,204.8,210.85,16400.0
2012-04-05,209.18,214.91,207.5401,211.63,12100.0
2012-03-30,217.24,223.0,209.41,210.21,10700.0
2012-03-23,206.1218,216.53,204.95,216.39,10100.0
2012-03-16,211.71,215.269,206.11,207.4,19500.0
2012-03-09,198.47,211.8,197.11,210.99,19300.0
2012-03-02,210.95,212.91,199.0,199.0,51600.0
2012-02-24,254.36,254.36,205.2,210.5,32000.0
2012-02-17,256.08,260.0,230.51,246.99,12800.0
2012-02-10,257.75,261.98,256.0,256.26,16600.0
2012-02-03,240.22,259.01,240.22,259.01,9500.0
2012-01-27,242.83,244.81,238.48,242.45,7500.0
2012-01-20,239.26,241.2,237.14,240.25,5500.0
2012-01-13,241.65,243.71,236.01,238.07,7400.0
2012-01-06,241.11,241.95,236.07,239.0,17900.0
2011-12-30,242.4,242.6804,238.05,240.23,3000.0
2011-12-23,238.56,243.86,234.35,243.2,12000.0
2011-12-16,240.71,244.3,235.71,239.43,29200.0
2011-12-09,237.58,243.33,232.0001,243.13,19200.0
2011-12-02,232.0,243.21,229.15,234.99,23000.0
2011-11-25,226.98,230.52,223.36,228.97,9500.0
2011-11-18,230.58,233.88,227.06,228.37,12400.0
2011-11-11,220.0,233.4,219.574,233.4,12900.0
2011-11-04,221.99,226.97,219.07,220.4001,22500.0
2011-10-28,228.45,230.81,219.2,224.75,17600.0
2011-10-21,226.48,227.81,218.04,227.81,13100.0
2011-10-14,216.81,227.99,214.08,227.93,12400.0
