SlowK,SlowD,RSI,MACD,MACD_Hist,MACD_Signal,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
77.4007,54.7804,61.8933,0.5385,-0.0502,0.5886,4.1148,123.7491,10.0,40.0,5.44,5.59,5.2,5.54,367200.0,1
51.3374,41.9341,63.3898,0.5288,-0.0724,0.6012,4.0259,140.4288,0.0,50.0,4.8,5.66,4.79,5.64,456300.0,1
35.6031,43.0852,55.2006,0.5,-0.1192,0.6192,3.9122,44.0899,10.0,60.0,4.24,5.45,4.2,4.8,530400.0,1
38.8617,54.6861,49.6498,0.5292,-0.1199,0.6491,3.8848,-47.175,20.0,0.0,4.85,4.91,4.1,4.34,236600.0,-1
54.7908,66.8325,59.1068,0.5987,-0.0803,0.679,3.9096,39.3354,30.0,0.0,4.6,5.25,4.55,5.0,420500.0,-1
70.4059,71.8849,56.5086,0.6213,-0.0778,0.6991,3.8575,-28.5069,40.0,0.0,4.9,5.01,4.15,4.77,398800.0,-1
75.3008,65.2719,59.9359,0.6612,-0.0574,0.7185,3.8259,23.6091,50.0,10.0,5.35,5.8,4.69,5.0,641900.0,-1
69.948,55.0972,64.5303,0.6824,-0.0505,0.7329,3.7617,-4.1844,60.0,20.0,4.63,5.34,4.25,5.3,335100.0,1
50.5669,42.2134,57.725,0.6734,-0.0721,0.7455,3.6518,-27.0349,70.0,30.0,4.55,4.94,4.3,4.6,204000.0,1
44.7767,38.4299,55.4154,0.7131,-0.0504,0.7635,3.6116,-47.2909,80.0,40.0,4.48,4.48,3.7,4.39,257800.0,1
31.2965,40.4934,55.3108,0.7717,-0.0044,0.7761,3.5913,-13.917,90.0,50.0,4.98,4.98,4.12,4.38,370800.0,-1
39.2163,55.6631,59.4549,0.8361,0.0589,0.7772,3.5694,-23.2474,100.0,60.0,3.9,4.95,2.9,4.71,1025600.0,1
50.9673,71.6247,54.738,0.8775,0.115,0.7625,3.504,8.7697,20.0,70.0,5.49,5.49,4.06,4.2,395900.0,-1
76.8055,83.9132,72.6318,0.9619,0.2281,0.7338,3.4916,72.749,30.0,80.0,6.07,6.15,5.15,5.4,421500.0,-1
87.1012,81.8478,86.6537,0.9511,0.2744,0.6767,3.3308,127.6982,0.0,90.0,5.95,6.58,5.51,6.06,757500.0,-1
87.8328,69.8876,86.5474,0.8661,0.258,0.6081,3.0665,181.6578,0.0,100.0,6.25,6.65,4.9,6.03,840100.0,-1
70.6094,52.7773,86.7546,0.7476,0.204,0.5436,2.768,258.329,0.0,100.0,4.3,6.21,4.25,6.04,486400.0,1
51.2205,43.3637,77.2427,0.5847,0.0921,0.4926,2.4257,118.0801,0.0,100.0,3.2,4.3,3.18,4.1,426200.0,1
36.5019,44.5482,67.4972,0.5371,0.0674,0.4696,2.2714,34.5815,0.0,50.0,3.28,3.44,3.07,3.2,206700.0,1
42.3688,56.3714,70.517,0.5468,0.0941,0.4527,2.2051,64.4631,0.0,60.0,3.1,3.84,3.02,3.3,317800.0,1
54.774,71.4718,67.7937,0.5426,0.1134,0.4292,2.117,40.1791,10.0,70.0,3.06,3.2,2.9,3.09,298000.0,1
71.9714,81.0803,68.0631,0.5476,0.1467,0.4009,2.042,79.1852,0.0,80.0,3.55,3.84,3.02,3.1,340200.0,-1
87.6699,85.4732,79.7604,0.5452,0.181,0.3642,1.9551,131.9534,0.0,90.0,3.8,3.86,3.5,3.51,194700.0,-1
83.5996,84.7253,91.102,0.4984,0.1795,0.319,1.8057,173.0159,10.0,100.0,3.2,3.99,3.0,3.84,568100.0,1
85.1501,87.429,87.3137,0.4028,0.1287,0.2741,1.5946,147.0227,20.0,100.0,2.48,3.13,2.45,3.07,360800.0,1
85.4262,89.0884,81.6534,0.3419,0.1,0.2419,1.4474,155.3297,0.0,100.0,2.44,2.99,2.25,2.45,637000.0,1
91.7106,90.4852,82.7249,0.3132,0.0963,0.2169,1.3549,164.7828,0.0,100.0,2.17,2.49,2.15,2.47,389600.0,1
90.1284,88.2439,79.0053,0.2703,0.0774,0.1929,1.2468,147.0245,0.0,100.0,1.8,2.2,1.8,2.17,313200.0,1
89.6164,80.1587,71.9352,0.2377,0.0642,0.1735,1.1599,101.3584,0.0,90.0,1.8,1.86,1.65,1.78,85400.0,1
84.9868,66.0648,77.3449,0.2265,0.0691,0.1574,1.1081,133.5947,10.0,100.0,1.81,1.92,1.58,1.87,206500.0,-1
65.873,52.5169,76.086,0.2012,0.061,0.1402,1.038,136.6776,20.0,50.0,1.75,1.83,1.6,1.8,161300.0,1
47.3345,46.9275,73.2157,0.172,0.0471,0.1249,0.9665,98.469,30.0,60.0,1.28,1.66,1.27,1.65,213600.0,1
44.3431,53.1152,63.1243,0.1453,0.0322,0.1131,0.903,48.2024,40.0,70.0,1.24,1.31,1.2,1.27,111400.0,1
49.105,63.6119,62.7923,0.1422,0.0372,0.1051,0.8769,70.0778,50.0,80.0,1.35,1.39,1.24,1.26,106600.0,-1
65.8974,78.0769,67.732,0.1371,0.0413,0.0958,0.8483,97.8044,60.0,90.0,1.21,1.4,1.2,1.35,116900.0,1
75.8333,79.4697,64.9768,0.1207,0.0352,0.0855,0.8045,180.1458,70.0,100.0,1.69,1.9,1.15,1.25,496300.0,-1
92.5,75.404,80.4283,0.1067,0.0301,0.0767,0.7668,285.8527,80.0,100.0,0.92,1.6,0.92,1.5,330700.0,1
70.0758,65.2537,63.0133,0.0655,-0.0036,0.0691,0.6931,198.7366,90.0,100.0,0.95,1.0,0.84,0.95,237000.0,1
63.6364,67.9894,63.0133,0.0599,-0.0101,0.07,0.6761,102.5641,100.0,100.0,0.68,0.95,0.6,0.95,454500.0,1
62.0491,69.2174,46.0438,0.0519,-0.0207,0.0726,0.6567,-76.9231,60.0,0.0,0.81,0.81,0.7,0.71,47300.0,1
78.2828,60.3924,55.6118,0.0618,-0.016,0.0777,0.6637,52.4194,70.0,10.0,0.88,0.88,0.76,0.81,40900.0,-1
67.3203,38.2197,61.3486,0.0648,-0.017,0.0817,0.6596,59.6628,80.0,0.0,0.83,0.86,0.75,0.86,93800.0,1
35.5742,17.863,57.3929,0.0633,-0.0227,0.086,0.6488,-8.1967,90.0,10.0,0.7,0.87,0.7,0.81,114600.0,1
11.7647,10.7337,48.9248,0.0649,-0.0267,0.0916,0.6426,-144.8087,100.0,20.0,0.7,0.75,0.66,0.72,33000.0,1
6.25,15.4299,46.8106,0.0738,-0.0245,0.0983,0.6464,-162.0795,100.0,30.0,0.71,0.77,0.7,0.7,46800.0,1
14.1865,24.881,51.6182,0.0858,-0.0187,0.1045,0.6533,-119.0476,100.0,40.0,0.82,0.82,0.75,0.75,29600.0,-1
25.8532,32.3743,54.6491,0.0955,-0.0136,0.1091,0.655,-103.1746,90.0,0.0,0.8,0.82,0.78,0.78,26600.0,-1
34.6032,38.7566,56.6447,0.104,-0.0085,0.1125,0.6533,-138.8889,100.0,0.0,0.83,0.83,0.75,0.8,94400.0,-1
36.6667,38.6715,59.5819,0.1115,-0.0032,0.1146,0.6489,-39.548,0.0,10.0,0.8,0.88,0.79,0.83,61000.0,1
45.0,37.1293,61.4951,0.1168,0.0014,0.1154,0.6402,-14.7059,0.0,20.0,0.81,0.91,0.78,0.85,44500.0,-1
34.3478,31.5395,59.7503,0.1202,0.0052,0.1151,0.6278,-0.5342,0.0,30.0,0.88,0.88,0.81,0.82,30200.0,-1
32.0401,34.1623,65.0567,0.1254,0.0117,0.1138,0.6174,62.2098,10.0,40.0,0.8,0.96,0.8,0.88,64600.0,1
28.2306,41.2402,60.2965,0.125,0.0141,0.1109,0.5981,-2.2561,0.0,50.0,0.82,0.83,0.76,0.79,64300.0,1
42.2161,54.8392,61.9853,0.1305,0.0232,0.1073,0.587,41.8535,0.0,60.0,0.83,0.92,0.8,0.81,77200.0,-1
53.2738,68.7765,63.5882,0.1339,0.0323,0.1015,0.572,52.1905,10.0,70.0,0.85,0.89,0.8,0.83,141200.0,-1
69.0278,79.5878,63.5882,0.1345,0.041,0.0935,0.5523,56.9066,20.0,80.0,0.84,0.85,0.78,0.83,84600.0,1
84.0278,79.1592,62.4071,0.1333,0.0501,0.0832,0.5298,83.5398,0.0,90.0,0.99,0.99,0.8,0.8,250100.0,-1
85.7079,67.9958,76.5635,0.1324,0.0617,0.0707,0.5078,119.0661,0.0,100.0,1.0,1.01,0.75,0.99,353100.0,-1
67.7419,57.7957,77.3951,0.1129,0.0576,0.0553,0.4594,130.9206,0.0,100.0,0.73,1.0,0.66,1.0,130800.0,1
50.5376,60.0358,69.2893,0.0854,0.0446,0.0409,0.4029,89.2608,0.0,70.0,0.61,0.73,0.61,0.73,45000.0,1
55.1075,71.4467,64.1467,0.0726,0.0429,0.0297,0.3713,74.1879,10.0,80.0,0.6,0.65,0.53,0.61,73700.0,1
74.4624,81.5194,67.5396,0.0657,0.0467,0.019,0.3498,150.4104,20.0,90.0,0.83,0.88,0.6,0.65,173900.0,-1
84.7701,81.8072,81.0423,0.0524,0.0451,0.0073,0.3204,206.8571,30.0,100.0,0.36,0.97,0.36,0.79,430200.0,1
85.3257,75.4023,70.3851,0.0225,0.0265,-0.0039,0.2697,130.8725,40.0,100.0,0.51,0.51,0.35,0.51,47200.0,1
75.3257,65.0556,63.0385,0.0084,0.0189,-0.0106,0.246,113.438,50.0,90.0,0.35,0.4,0.35,0.4,49800.0,1
65.5556,52.6455,62.2727,-0.0002,0.0151,-0.0153,0.2322,189.1892,60.0,100.0,0.45,0.46,0.35,0.39,211000.0,-1
54.2857,41.2698,60.8114,-0.0103,0.0088,-0.0191,0.2178,265.4321,70.0,100.0,0.3,0.46,0.25,0.37,301700.0,1
38.0952,28.8889,48.1609,-0.0212,0.0001,-0.0213,0.2037,5.4645,80.0,10.0,0.23,0.28,0.21,0.23,73800.0,1
31.4286,28.7831,47.0623,-0.0227,-0.0014,-0.0213,0.2047,-44.8718,0.0,0.0,0.19,0.28,0.17,0.22,169300.0,1
17.1429,27.5661,43.8495,-0.0234,-0.0025,-0.0209,0.2071,-122.7053,10.0,10.0,0.23,0.25,0.16,0.19,138000.0,-1
37.7778,34.0351,47.2938,-0.0214,-0.001,-0.0203,0.2134,14.2857,20.0,20.0,0.28,0.28,0.22,0.23,59200.0,-1
27.7778,29.0448,44.3428,-0.0219,-0.0018,-0.0201,0.2158,6.5359,30.0,30.0,0.3,0.3,0.2,0.2,22500.0,1
36.5497,36.7446,53.2946,-0.0197,-0.0001,-0.0196,0.2223,71.6005,40.0,0.0,0.2,0.3,0.2,0.3,600.0,1
22.807,43.8596,42.9246,-0.0253,-0.0057,-0.0196,0.2174,-47.9705,50.0,10.0,0.2,0.2,0.2,0.2,0.0,1
50.8772,60.8772,42.9246,-0.0233,-0.0051,-0.0182,0.224,-4.5977,60.0,20.0,0.23,0.3,0.2,0.2,74500.0,-1
57.8947,59.1813,45.3726,-0.0205,-0.0036,-0.0169,0.2316,13.3929,70.0,0.0,0.22,0.31,0.22,0.23,8700.0,-1
73.8596,49.883,52.5677,-0.0192,-0.0032,-0.016,0.2365,44.3886,80.0,10.0,0.24,0.32,0.24,0.31,1300.0,-1
45.7895,26.9298,45.7991,-0.0242,-0.009,-0.0152,0.2325,-32.9317,90.0,20.0,0.22,0.24,0.21,0.24,21900.0,1
30.0,13.3333,54.8575,-0.0242,-0.0113,-0.0129,0.2364,4.4843,100.0,0.0,0.15,0.34,0.15,0.33,18200.0,-1
5.0,5.0,29.9016,-0.0316,-0.0215,-0.0101,0.2298,-128.5141,100.0,10.0,0.15,0.15,0.15,0.15,0.0,1
5.0,3.3333,29.9016,-0.025,-0.0203,-0.0047,0.2443,-162.0017,100.0,0.0,0.2,0.21,0.15,0.15,19200.0,-1
5.0,8.6111,34.1493,-0.0162,-0.0166,0.0004,0.2609,-201.2012,100.0,0.0,0.21,0.24,0.17,0.2,41300.0,-1
0.0,13.8889,35.0454,-0.0091,-0.0136,0.0045,0.2738,-181.9646,100.0,10.0,0.3,0.35,0.21,0.21,36900.0,-1
20.8333,26.3889,44.505,-0.0007,-0.0086,0.0079,0.2872,-139.4799,10.0,20.0,0.3,0.3,0.3,0.3,0.0,-1
20.8333,31.0606,44.505,0.0022,-0.0079,0.01,0.2916,-123.8095,20.0,0.0,0.35,0.35,0.3,0.3,2000.0,-1
37.5,41.7929,50.6582,0.0058,-0.0062,0.012,0.2966,23.2558,30.0,10.0,0.37,0.37,0.35,0.35,1900.0,-1
34.8485,46.176,43.6459,0.006,-0.0076,0.0136,0.2963,-158.5185,40.0,20.0,0.35,0.35,0.3,0.3,2300.0,1
53.0303,53.3189,50.0472,0.0105,-0.005,0.0155,0.3019,-43.8596,50.0,30.0,0.35,0.35,0.35,0.35,0.0,-1
50.6494,49.1342,50.0472,0.0117,-0.005,0.0167,0.3023,-9.8039,60.0,40.0,0.38,0.38,0.35,0.35,2800.0,-1
56.2771,48.759,50.0472,0.0131,-0.0048,0.018,0.3027,-95.0081,70.0,0.0,0.35,0.38,0.3,0.35,1400.0,1
40.4762,38.5714,50.0472,0.0147,-0.0044,0.0192,0.3032,-101.7699,80.0,10.0,0.39,0.39,0.3,0.35,2200.0,-1
49.5238,32.8571,54.2212,0.0166,-0.0037,0.0203,0.3038,-7.4074,90.0,20.0,0.39,0.4,0.33,0.39,1600.0,-1
25.7143,19.5238,44.9186,0.0152,-0.006,0.0212,0.2996,-202.381,100.0,30.0,0.29,0.4,0.29,0.3,3100.0,1
23.3333,17.5992,56.3743,0.0211,-0.0016,0.0227,0.3057,4.5872,0.0,40.0,0.33,0.4,0.33,0.4,500.0,-1
9.5238,19.246,48.0231,0.0195,-0.0036,0.0231,0.3006,-49.2754,0.0,50.0,0.35,0.43,0.33,0.33,1300.0,1
19.9405,26.415,50.5094,0.0234,-0.0006,0.024,0.3032,-37.9085,10.0,60.0,0.39,0.39,0.35,0.35,6600.0,-1
28.2738,34.4827,55.7002,0.0262,0.0021,0.0241,0.3038,21.4689,0.0,70.0,0.38,0.39,0.35,0.39,34200.0,-1
31.0307,43.5307,54.6516,0.026,0.0024,0.0236,0.2995,60.5159,10.0,80.0,0.4,0.4,0.38,0.38,20900.0,-1
44.1434,51.2699,53.6645,0.0262,0.0031,0.023,0.2959,8.6957,20.0,90.0,0.37,0.37,0.37,0.37,0.0,1
55.418,54.8198,53.6645,0.0269,0.0046,0.0222,0.293,118.3333,30.0,100.0,0.37,0.49,0.37,0.37,8500.0,1
54.2484,54.8656,56.6615,0.0274,0.0063,0.0211,0.2896,127.5605,40.0,100.0,0.38,0.45,0.35,0.4,39900.0,-1
54.793,52.215,55.159,0.0251,0.0056,0.0195,0.2821,103.0303,50.0,60.0,0.33,0.42,0.33,0.38,71100.0,1
55.5556,43.3188,51.3651,0.0235,0.0054,0.0181,0.276,-19.3237,60.0,70.0,0.34,0.34,0.33,0.33,11000.0,1
46.2963,38.4895,57.4943,0.0255,0.0087,0.0167,0.2752,70.8583,70.0,80.0,0.38,0.4,0.3,0.4,47500.0,-1
28.1046,37.9811,56.1488,0.0215,0.007,0.0146,0.2656,-2.3753,0.0,90.0,0.28,0.38,0.28,0.38,29700.0,1
41.0675,44.045,48.8645,0.0179,0.0051,0.0128,0.2571,-17.8571,10.0,100.0,0.45,0.45,0.28,0.28,1800.0,-1
44.7712,41.9418,50.3706,0.0217,0.0102,0.0115,0.2597,8.7432,20.0,40.0,0.44,0.44,0.27,0.3,22000.0,-1
46.2963,40.1709,62.5083,0.0246,0.0156,0.009,0.2601,94.3316,0.0,50.0,0.3,0.44,0.3,0.44,1000.0,1
34.7578,41.8329,52.1258,0.0157,0.0106,0.0051,0.2436,30.138,10.0,60.0,0.41,0.41,0.27,0.3,28800.0,1
39.4587,51.1871,53.0706,0.0162,0.0138,0.0025,0.2417,40.4984,0.0,70.0,0.36,0.36,0.31,0.31,4700.0,1
51.2821,66.6667,57.7837,0.0158,0.0168,-0.001,0.2384,62.069,10.0,80.0,0.27,0.39,0.27,0.36,127200.0,1
62.8205,77.9677,50.6895,0.0108,0.016,-0.0052,0.2284,26.0596,20.0,90.0,0.3,0.3,0.27,0.27,9200.0,1
85.8974,84.188,57.447,0.012,0.0212,-0.0092,0.2281,117.8335,30.0,100.0,0.45,0.45,0.34,0.34,14700.0,-1
85.1852,77.7778,70.7947,0.0073,0.0218,-0.0145,0.2192,223.2631,40.0,100.0,0.36,0.45,0.34,0.45,48900.0,-1
81.4815,68.2099,66.3118,-0.0084,0.0115,-0.0199,0.1955,279.4118,50.0,100.0,0.22,0.38,0.19,0.38,107100.0,1
66.6667,56.9444,46.1009,-0.0222,0.0005,-0.0228,0.177,44.3548,60.0,0.0,0.22,0.23,0.19,0.19,11800.0,1
56.4815,44.4444,50.3975,-0.023,-0.0001,-0.0229,0.1791,69.0909,70.0,10.0,0.19,0.23,0.19,0.22,11300.0,1
47.6852,35.3395,45.8559,-0.0263,-0.0034,-0.0229,0.1778,-8.8889,80.0,20.0,0.16,0.23,0.16,0.19,42400.0,1
29.1667,22.2222,40.9935,-0.0275,-0.0055,-0.022,0.18,-88.2937,90.0,0.0,0.19,0.19,0.16,0.16,9700.0,1
29.1667,19.7222,44.5981,-0.026,-0.0053,-0.0207,0.1862,-98.7654,100.0,10.0,0.14,0.19,0.14,0.19,11000.0,1
8.3333,15.679,36.1805,-0.0263,-0.007,-0.0193,0.1896,-164.9123,100.0,20.0,0.17,0.19,0.14,0.14,148400.0,1
21.6667,19.8148,41.9116,-0.022,-0.0044,-0.0176,0.1996,-135.5556,100.0,30.0,0.19,0.2,0.17,0.19,188200.0,-1
17.037,16.9136,41.9116,-0.0205,-0.004,-0.0165,0.2049,-119.213,100.0,40.0,0.22,0.22,0.19,0.19,29200.0,-1
20.7407,16.1728,45.4073,-0.0183,-0.0029,-0.0155,0.2109,-87.6686,100.0,0.0,0.2,0.22,0.2,0.22,21100.0,-1
12.963,14.8148,45.4073,-0.0179,-0.0031,-0.0147,0.2142,-91.9312,100.0,10.0,0.2,0.22,0.2,0.22,27500.0,1
14.8148,17.1605,45.4073,-0.017,-0.0031,-0.014,0.2179,-73.0012,100.0,0.0,0.23,0.25,0.2,0.22,76800.0,-1
16.6667,17.037,46.3466,-0.0157,-0.0025,-0.0132,0.2222,-72.6073,0.0,10.0,0.23,0.23,0.23,0.23,0.0,-1
20.0,14.4444,46.3466,-0.0147,-0.0021,-0.0126,0.2258,-68.343,10.0,20.0,0.23,0.23,0.23,0.23,1000.0,1
14.4444,10.3175,46.3466,-0.0131,-0.0011,-0.012,0.23,-14.5196,20.0,30.0,0.28,0.38,0.23,0.23,54100.0,-1
8.8889,12.4868,50.1262,-0.011,0.0008,-0.0118,0.2347,-20.4873,30.0,40.0,0.22,0.3,0.2,0.28,18200.0,1
7.619,26.9841,45.3093,-0.0124,-0.0005,-0.0119,0.2341,-33.2809,0.0,50.0,0.22,0.27,0.22,0.22,27000.0,1
20.9524,46.9841,45.3093,-0.0088,0.003,-0.0118,0.2406,-14.1844,10.0,60.0,0.23,0.33,0.22,0.22,17400.0,-1
52.381,69.2063,47.1538,-0.0042,0.0084,-0.0126,0.2481,17.1002,20.0,70.0,0.25,0.38,0.25,0.25,27700.0,-1
67.619,71.4021,50.8821,-0.0007,0.0139,-0.0147,0.2531,79.8817,30.0,80.0,0.5,0.5,0.31,0.31,16400.0,-1
87.619,61.8254,65.6837,-0.0016,0.0166,-0.0182,0.2513,205.9891,40.0,90.0,0.44,0.5,0.44,0.5,4000.0,-1
58.9683,40.0265,60.8255,-0.0192,0.0031,-0.0223,0.2262,212.5668,50.0,100.0,0.31,0.52,0.25,0.41,166800.0,1
38.8889,29.8822,46.4107,-0.0335,-0.0104,-0.0231,0.2084,-40.9761,60.0,20.0,0.22,0.22,0.17,0.22,22700.0,1
22.2222,25.5051,41.2945,-0.0348,-0.0143,-0.0205,0.2113,-79.4411,70.0,30.0,0.17,0.2,0.17,0.17,43600.0,1
28.5354,26.3911,41.2945,-0.0316,-0.0146,-0.0169,0.2207,-111.2577,80.0,0.0,0.17,0.17,0.17,0.17,400.0,1
25.7576,22.1425,44.7555,-0.027,-0.0137,-0.0133,0.2315,-86.8237,90.0,0.0,0.17,0.22,0.17,0.22,7800.0,-1
24.8804,18.8198,44.7555,-0.0251,-0.0153,-0.0098,0.2377,-106.9816,100.0,10.0,0.16,0.22,0.16,0.22,5900.0,1
15.7895,17.3708,39.8559,-0.0223,-0.0163,-0.006,0.2448,-103.7609,100.0,20.0,0.19,0.28,0.16,0.16,93300.0,1
15.7895,25.7965,47.4272,-0.0132,-0.0113,-0.0019,0.2602,-55.5362,30.0,30.0,0.25,0.28,0.19,0.28,29200.0,-1
20.5333,36.4444,45.0798,-0.0119,-0.0128,0.0009,0.2632,-50.64,40.0,40.0,0.25,0.25,0.25,0.25,12000.0,1
41.0667,41.9556,45.0798,-0.0074,-0.0115,0.0041,0.2703,9.5238,50.0,50.0,0.38,0.38,0.25,0.25,30200.0,-1
47.7333,40.6222,53.4581,-0.0015,-0.0085,0.007,0.2783,121.166,60.0,60.0,0.38,0.38,0.38,0.38,5000.0,-1
37.0667,34.8444,53.4581,-0.0054,-0.0145,0.0091,0.2717,108.0186,70.0,70.0,0.25,0.38,0.25,0.38,21300.0,1
